user_id,gender,postal_code
3459,male,33610
3461,male,22191
3463,male,22191
3464,male,14580
3465,male,14580
3468,male,14580
3470,male,39730
3471,male,48858
3473,male,78244
3474,male,30114
3475,male,27534
3476,male,27534
3478,male,27534
3482,male,76114
3483,male,14623
3486,male,70816
3488,male,70816
3493,male,85202
3497,male,70816
3499,male,72903
3500,male,28425
3501,male,91977
3502,male,13676
3503,male,30815
3505,male,29583
3508,male,25839
3511,male,55437
3515,male,43331
3517,male,55372
3519,male,75789
3530,male,93551
3532,male,44256
3537,male,44256
3538,male,74145
3540,male,74145
3542,male,74145
3547,male,78586
3552,male,78586
3555,male,78586
3556,male,44256
3558,male,28134
3560,male,92227
3561,male,25839
3563,male,60435
3564,male,92227
3565,male,62203
3566,male,53703
3567,male,15009
3571,male,62203
3572,male,62203
3575,male,77701
3577,male,62203
3580,male,29611
3582,male,29611
3584,male,14222
3587,male,29611
3588,male,64127
3589,male,64127
3593,male,29611
3594,male,46226
3595,male,29611
3597,male,29611
3601,male,46222
3603,male,46222
3604,male,22191
3606,male,78228
3608,male,46222
3609,male,22191
3610,male,46222
3613,male,46222
3619,male,46222
3620,male,46222
3621,male,27869
3623,male,27869
3629,male,29583
3634,male,32703
3635,male,73018
3639,male,48312
3642,male,65757
3644,male,65757
3645,male,48312
3648,male,65757
3649,male,65757
3651,male,65757
3653,male,76528
3657,male,65757
3658,male,65757
3659,male,76528
3660,male,65757
3662,male,62644
3663,male,65757
3664,male,62644
3665,male,65757
3666,male,65757
3669,male,77037
3670,male,76103
3671,male,76103
3672,male,76103
3674,male,76103
3680,male,76103
3681,male,76103
3682,male,76103
3685,male,77037
3691,male,39440
3693,male,28216
3694,male,77657
3695,male,89032
3698,male,78210
3699,male,20002
3700,male,20002
3702,male,29642
3704,male,20002
3705,male,78723
3706,male,34747
3707,male,20002
3718,male,78723
3720,male,78723
3723,male,78723
3725,male,20002
3727,male,27589
3732,male,27589
3734,male,27589
3735,male,27589
3740,male,38134
3743,male,38134
3747,male,38134
3748,male,28801
3749,male,38134
3753,male,38134
3754,male,28801
3757,male,38134
3758,male,35044
3762,male,38134
3765,male,38134
3767,male,35044
3769,male,35044
3770,male,35044
3772,male,62025
3773,male,38134
3774,male,35044
3775,male,35044
3776,male,55441
3777,male,55441
3781,male,55441
3783,male,60502
3785,male,35044
3786,male,80816
3787,male,99006
3792,male,10469
3793,male,10469
3798,male,10469
3806,male,3104
3809,male,3104
3811,male,92010
3813,male,3104
3816,male,65301
3818,male,92010
3821,male,65301
3825,male,65301
3827,male,33156
3830,male,28422
3831,male,28422
3832,male,30252
3833,male,28422
3834,male,60502
3835,male,28422
3838,male,30252
3839,male,28422
3841,male,60502
3843,male,30252
3845,male,30252
3847,male,35803
3853,male,98520
3854,male,77831
3856,male,28422
3857,male,91910
3858,male,65301
3859,male,28422
3861,male,65301
3862,male,30252
3864,male,28422
3866,male,65301
3868,male,28422
3871,male,91910
3872,male,30252
3878,male,91910
3879,male,77831
3880,male,90291
3881,male,30252
3883,male,77831
3886,male,91910
3888,male,30252
3889,male,65301
3891,male,91910
3893,male,65301
3895,male,13676
3898,male,73122
3899,male,34614
3900,male,34614
3901,male,13676
3902,male,30906
3906,male,11369
3907,male,13676
3908,male,30906
3909,male,62203
3910,male,91910
3912,male,73122
3913,male,11369
3915,male,30906
3916,male,11369
3923,male,90291
3924,male,30906
3926,male,73122
3929,male,11369
3932,male,30906
3934,male,95220
3935,male,90291
3936,male,11369
3943,male,90291
3945,male,30906
3947,male,19140
3948,male,90291
3949,male,90291
3950,male,30906
3951,male,30906
3952,male,95220
3954,male,56031
3955,male,96707
3958,male,19140
3961,male,10004
3965,male,38008
3969,male,67052
3970,male,56031
3971,male,77581
3975,male,67052
3977,male,95220
3978,male,39071
3980,male,39071
3981,male,79045
3982,male,79045
3983,male,93308
3984,male,29642
3985,male,93308
3986,male,77099
3987,male,20782
3988,male,70592
3994,male,48219
3995,male,29642
3997,male,48219
4000,male,48219
4004,male,72227
4007,male,39501
4009,male,98661
4010,male,7465
4011,male,7107
4012,male,39501
4013,male,39501
4014,male,39501
4015,male,7107
4017,male,72227
4019,male,47374
4021,male,72227
4024,male,20165
4025,male,48219
4037,male,48219
4038,male,39073
4040,male,76017
4045,male,48219
4046,male,39073
4047,male,93923
4052,male,85225
4053,male,85225
4056,male,76017
4057,male,85225
4058,male,85225
4060,male,85225
4062,male,85225
4063,male,85225
4064,male,7107
4065,male,85225
4066,male,45209
4067,male,27869
4068,male,98661
4070,male,30558
4071,male,7107
4072,male,93923
4075,male,98661
4082,male,7107
4088,male,39073
4091,male,28518
4097,male,34759
4098,male,28518
4099,male,63401
4101,male,7107
4102,male,28518
4103,male,62702
4105,male,39073
4107,male,28518
4108,male,39073
4111,male,39073
4112,male,28518
4116,male,32176
4131,male,80816
4132,male,92691
4135,male,70560
4138,male,11224
4140,male,70560
4141,male,11224
4143,male,39073
4144,male,70560
4146,male,34759
4148,male,32725
4150,male,25839
4152,male,39073
4155,male,44509
4156,male,92691
4158,male,70560
4171,male,92691
4172,male,37811
4175,male,70560
4176,male,34759
4177,male,34759
4181,male,75149
4189,male,34759
4190,male,92691
4192,male,37811
4193,male,34759
4194,male,37811
4207,male,34759
4209,male,34759
4212,male,75149
4214,male,24293
4221,male,95667
4223,male,80816
4225,male,92691
4228,male,92691
4231,male,37811
4233,male,10011
4236,male,10011
4244,male,34667
4246,male,80816
4248,male,37811
4249,male,24293
4252,male,77015
4253,male,49835
4254,male,24293
4255,male,49835
4257,male,24293
4259,male,24293
4261,male,49835
4263,male,49835
4268,male,75028
4270,male,43623
4271,male,43623
4273,male,75028
4277,male,43623
4287,male,93308
1,non_binary,10977
5,non_binary,24095
8,non_binary,24095
13,non_binary,35006
15,non_binary,11354
20,non_binary,85140
23,non_binary,75228
26,non_binary,98409
29,non_binary,29461
31,non_binary,77656
33,non_binary,98409
35,non_binary,98409
39,non_binary,92109
41,non_binary,77407
42,non_binary,98409
45,non_binary,31411
48,non_binary,30238
49,non_binary,98409
52,non_binary,98409
57,non_binary,98409
66,non_binary,77450
70,non_binary,39740
71,non_binary,92336
72,non_binary,31320
75,non_binary,95123
76,non_binary,77656
78,non_binary,25705
83,non_binary,27408
89,non_binary,92336
110,non_binary,34753
116,non_binary,33584
117,non_binary,92336
120,non_binary,36551
123,non_binary,33584
125,non_binary,63653
133,non_binary,30907
135,non_binary,10458
140,non_binary,30907
147,non_binary,78109
149,non_binary,73159
156,non_binary,78109
158,non_binary,10458
165,non_binary,17602
167,non_binary,78109
169,non_binary,30907
170,non_binary,10456
176,non_binary,41835
178,non_binary,95330
187,non_binary,86406
191,non_binary,30907
193,non_binary,6051
198,non_binary,21229
199,non_binary,57325
201,non_binary,30180
203,non_binary,6051
209,non_binary,37087
213,non_binary,73110
215,non_binary,49307
220,non_binary,71909
221,non_binary,30907
223,non_binary,75402
225,non_binary,92019
231,non_binary,49307
238,non_binary,49307
240,non_binary,71909
247,non_binary,49307
249,non_binary,49307
256,non_binary,32431
258,non_binary,48167
260,non_binary,77388
261,non_binary,61101
267,non_binary,80503
269,non_binary,30215
278,non_binary,60016
282,non_binary,77388
284,non_binary,17512
289,non_binary,10311
290,non_binary,17512
292,non_binary,71909
294,non_binary,46368
298,non_binary,46368
312,non_binary,30215
314,non_binary,85034
317,non_binary,10469
319,non_binary,85034
320,non_binary,77388
321,non_binary,30215
324,non_binary,83704
325,non_binary,85034
327,non_binary,71909
329,non_binary,46561
331,non_binary,71909
333,non_binary,46561
334,non_binary,85297
335,non_binary,85034
344,non_binary,71909
349,non_binary,46561
351,non_binary,44106
354,non_binary,67601
358,non_binary,46561
359,non_binary,46561
361,non_binary,62441
362,non_binary,77388
366,non_binary,17512
368,non_binary,36551
371,non_binary,48167
376,non_binary,18052
383,non_binary,38587
384,non_binary,78109
387,non_binary,46947
388,non_binary,32801
391,non_binary,33313
392,non_binary,38587
394,male,77015
398,male,29571
406,male,92019
411,male,49508
412,male,92019
414,male,13060
416,male,89131
418,male,29571
421,male,21209
422,male,49508
423,male,90047
426,male,18017
427,non_binary,43081
428,non_binary,19134
430,non_binary,92860
437,non_binary,19134
440,non_binary,19134
441,non_binary,63640
442,female,19134
450,female,63640
455,female,76667
461,female,49508
462,female,29073
463,female,83704
465,female,32405
466,female,63640
468,female,95076
470,female,90005
473,female,32405
475,female,32405
485,female,43081
487,non_binary,29229
491,non_binary,77502
495,female,29229
497,non_binary,77502
505,non_binary,29229
506,non_binary,49508
507,non_binary,27410
514,non_binary,55721
515,non_binary,95076
517,non_binary,80022
519,non_binary,49508
523,non_binary,45203
524,non_binary,55721
526,non_binary,11201
529,non_binary,77502
531,non_binary,97211
533,non_binary,30045
537,non_binary,46406
542,non_binary,61102
551,non_binary,61102
555,non_binary,91709
557,non_binary,55721
559,non_binary,61102
567,non_binary,55721
572,non_binary,91709
576,,57719
577,female,29431
582,non_binary,36104
583,,48317
588,female,91789
590,,98002
593,female,91789
596,male,5086
597,,91789
598,female,6762
603,female,75211
604,male,5086
605,non_binary,75211
608,non_binary,60634
610,non_binary,75211
618,non_binary,75211
620,non_binary,61102
626,non_binary,75211
630,non_binary,8069
633,non_binary,60634
636,non_binary,8069
643,non_binary,8069
645,non_binary,75211
652,non_binary,75001
654,non_binary,55721
661,non_binary,27545
663,non_binary,19720
665,non_binary,75001
666,non_binary,75211
672,non_binary,27545
674,non_binary,75001
683,non_binary,27545
687,non_binary,27545
689,non_binary,27545
694,non_binary,27545
695,non_binary,21206
697,non_binary,27545
699,non_binary,27545
706,non_binary,21206
707,non_binary,91789
709,non_binary,44281
714,non_binary,52806
717,non_binary,62565
718,non_binary,52806
720,non_binary,52806
722,non_binary,89138
723,non_binary,61101
727,non_binary,62565
732,non_binary,13060
733,non_binary,75001
734,non_binary,44120
735,non_binary,75001
736,non_binary,25901
741,non_binary,66215
742,non_binary,42718
744,non_binary,44120
745,non_binary,61101
750,non_binary,60634
751,non_binary,60634
753,non_binary,20706
757,non_binary,34748
759,non_binary,28092
760,non_binary,62565
762,non_binary,34748
763,non_binary,77060
764,non_binary,28092
768,non_binary,28092
779,non_binary,32256
783,non_binary,32256
785,non_binary,5156
786,non_binary,32256
787,non_binary,5156
789,non_binary,32256
793,non_binary,77089
795,non_binary,6489
796,non_binary,62441
798,non_binary,46227
799,non_binary,63366
800,non_binary,27513
803,non_binary,77089
804,non_binary,29016
806,non_binary,93516
807,non_binary,28092
811,non_binary,6063
813,non_binary,75702
814,non_binary,34748
816,non_binary,35630
820,non_binary,78572
828,non_binary,33801
830,non_binary,36301
831,non_binary,36301
832,non_binary,27560
833,non_binary,2148
837,non_binary,11201
839,non_binary,2148
842,non_binary,27560
844,non_binary,26003
845,non_binary,36301
849,non_binary,32405
853,,4005
854,non_binary,36301
856,non_binary,26003
857,non_binary,1752
859,non_binary,36301
861,non_binary,26003
865,non_binary,29170
866,,26003
867,non_binary,29108
869,non_binary,8060
870,non_binary,50014
872,non_binary,48503
873,non_binary,48210
877,non_binary,98272
891,non_binary,49080
893,non_binary,29073
896,,50014
898,,14052
902,,14052
903,,50014
904,non_binary,50014
905,non_binary,82435
914,non_binary,50014
923,,84044
925,female,60156
927,non_binary,31709
931,,2148
934,female,2148
941,,1879
945,female,1879
949,male,1879
952,,1879
953,female,95240
957,female,1879
959,male,83864
966,non_binary,83864
971,non_binary,92505
974,non_binary,77037
984,non_binary,92505
987,non_binary,31316
991,non_binary,30096
992,non_binary,33024
1000,non_binary,26301
1001,non_binary,77037
1002,non_binary,72027
1005,non_binary,31316
1008,non_binary,92064
1012,,6489
1015,,78227
1018,,78227
1019,,83501
1020,non_binary,78227
1023,non_binary,78227
1024,non_binary,19083
1030,non_binary,55331
1037,non_binary,33437
1038,non_binary,89706
1040,,33556
1042,,92109
1043,non_binary,48150
1046,non_binary,23072
1047,non_binary,20783
1048,non_binary,44820
1049,non_binary,19601
1055,non_binary,27516
1057,non_binary,1945
1063,non_binary,14701
1070,non_binary,71438
1071,non_binary,71438
1077,,14701
1078,,71438
1085,,70374
1088,non_binary,70374
1089,non_binary,70374
1093,non_binary,70374
1095,non_binary,70374
1097,non_binary,30096
1099,non_binary,34711
1101,non_binary,34205
1113,non_binary,19136
1121,non_binary,88260
1123,non_binary,60623
1129,non_binary,29571
1130,non_binary,14213
1133,,29571
1138,female,29571
1141,non_binary,77803
1155,,29571
1157,female,77803
1159,,29571
1161,female,75218
1162,male,60623
1166,,20912
1169,female,70454
1172,female,15061
1176,male,93422
1178,non_binary,62995
1179,non_binary,85037
1184,non_binary,85037
1189,non_binary,98661
1191,non_binary,85037
1195,non_binary,37766
1198,non_binary,37766
1199,non_binary,37766
1200,non_binary,37766
1207,non_binary,37766
1213,,60452
1214,,60432
1217,,55420
1218,non_binary,60452
1222,non_binary,76522
1223,non_binary,29303
1225,non_binary,29303
1228,non_binary,38571
1231,non_binary,97222
1241,non_binary,97222
1251,non_binary,33137
1252,non_binary,33137
1253,non_binary,95826
1257,non_binary,89031
1259,,89031
1264,,89031
1269,non_binary,89031
1270,non_binary,77389
1273,non_binary,89031
1277,non_binary,89031
1279,non_binary,33137
1283,non_binary,97457
1284,non_binary,93725
1287,,77389
1288,,97754
1295,,33145
1297,non_binary,37052
1298,non_binary,89031
1299,non_binary,45218
1302,,45218
1306,,77339
1307,non_binary,63366
1311,non_binary,83864
1319,non_binary,71075
1327,non_binary,32526
1328,,71075
1332,non_binary,97754
1335,,71075
1338,,70501
1339,non_binary,70501
1341,non_binary,37013
1345,non_binary,75501
1346,non_binary,75501
1347,,71075
1348,female,71075
1349,non_binary,75501
1350,,71075
1352,female,71075
1356,,75033
1367,female,75501
1374,male,75033
1375,,85037
1379,female,20705
1383,female,26508
1388,male,75501
1402,non_binary,26508
1403,non_binary,85037
1404,non_binary,98043
1405,non_binary,98043
1407,non_binary,20705
1415,non_binary,60110
1416,non_binary,60110
1421,non_binary,60110
1423,non_binary,60110
1424,,60110
1431,,75501
1433,non_binary,26508
1434,non_binary,13750
1444,non_binary,77029
1446,non_binary,32825
1448,non_binary,57104
1450,non_binary,57104
1453,non_binary,57104
1458,non_binary,57104
1459,non_binary,75702
1461,,75702
1471,,34711
1473,non_binary,75702
1474,non_binary,34711
1476,,34711
1479,female,34711
1480,non_binary,37766
1481,,84044
1484,female,34711
1487,,75702
1488,female,75702
1490,male,34711
1497,,34711
1498,female,84044
1502,female,90710
1504,male,84044
1507,non_binary,67045
1508,non_binary,34711
1509,non_binary,84044
1513,,76126
1515,non_binary,26508
1516,non_binary,84044
1518,non_binary,60452
1520,non_binary,60452
1522,,33313
1532,non_binary,40047
1535,non_binary,40047
1541,non_binary,85140
1546,non_binary,17202
1548,non_binary,67501
1552,non_binary,75126
1555,non_binary,67501
1559,non_binary,61101
1562,non_binary,67501
1569,non_binary,61101
1573,non_binary,90011
1578,non_binary,90011
1579,non_binary,55311
1582,non_binary,90011
1586,,49507
1595,non_binary,61101
1601,,90011
1603,,75051
1606,non_binary,90001
1610,non_binary,55311
1613,non_binary,77494
1616,non_binary,90011
1619,non_binary,48141
1620,non_binary,48141
1625,non_binary,99701
1628,non_binary,82435
1633,non_binary,82435
1636,non_binary,82435
1642,non_binary,82435
1643,non_binary,46224
1644,non_binary,63118
1645,,67501
1647,,67501
1651,,37918
1653,non_binary,98043
1654,non_binary,37918
1658,non_binary,37918
1659,non_binary,77062
1670,non_binary,37918
1671,non_binary,98043
1682,,85042
1691,non_binary,37918
1694,non_binary,37918
1699,non_binary,37918
1701,non_binary,77037
1705,non_binary,33060
1707,non_binary,37918
1710,non_binary,76112
1711,non_binary,37918
1713,non_binary,92532
1714,,80011
1715,non_binary,99701
1716,non_binary,80011
1717,non_binary,76112
1722,non_binary,37918
1724,non_binary,80011
1726,non_binary,30019
1732,non_binary,95407
1734,,78130
1740,female,78109
1741,non_binary,48317
1743,,78130
1744,female,78109
1745,,80011
1750,female,78130
1751,male,78109
1752,,64801
1760,female,80011
1762,female,98043
1766,male,13440
1768,non_binary,78130
1769,non_binary,98043
1775,non_binary,80011
1778,non_binary,80011
1779,non_binary,92532
1782,non_binary,80011
1783,non_binary,80011
1786,non_binary,92532
1787,non_binary,92081
1788,non_binary,13750
1791,non_binary,34741
1792,non_binary,34746
1793,non_binary,19140
1797,non_binary,19140
1800,non_binary,60643
1801,non_binary,75126
1802,non_binary,11706
1808,non_binary,33024
1809,non_binary,76112
1811,non_binary,34741
1814,non_binary,34741
1818,non_binary,6489
1819,non_binary,19140
1829,non_binary,6489
1830,non_binary,19140
1832,non_binary,30577
1833,non_binary,94580
1838,non_binary,40228
1839,non_binary,92587
1840,non_binary,40228
1845,non_binary,11003
1850,non_binary,40228
1851,non_binary,6489
1852,non_binary,40228
1859,non_binary,40228
1860,non_binary,93638
1861,non_binary,83402
1862,non_binary,85037
1866,non_binary,97222
1867,non_binary,40228
1873,non_binary,38008
1876,non_binary,85037
1878,non_binary,46406
1884,non_binary,40228
1885,non_binary,40228
1887,non_binary,37643
1890,non_binary,46406
1892,non_binary,46406
1899,non_binary,97222
1900,non_binary,33446
1901,non_binary,8060
1902,non_binary,62286
1903,non_binary,8540
1911,non_binary,11751
1918,non_binary,77074
1919,non_binary,99508
1922,non_binary,28412
1925,non_binary,28412
1927,non_binary,23324
1928,non_binary,28412
1929,non_binary,19140
1931,non_binary,99508
1934,non_binary,10011
1936,non_binary,28412
1943,non_binary,28694
1946,non_binary,48745
1957,non_binary,45305
1975,non_binary,95388
1985,non_binary,60623
1986,non_binary,49835
1990,non_binary,60188
1994,non_binary,2860
1996,non_binary,92115
2000,non_binary,93312
2003,non_binary,36553
2004,non_binary,36553
2008,non_binary,36553
2009,non_binary,93312
2011,non_binary,72202
2012,non_binary,33054
2014,non_binary,92115
2016,,92115
2023,female,30096
2026,non_binary,1841
2027,,1841
2028,female,30096
2032,,87111
2033,female,32514
2034,male,30132
2036,,1841
2044,female,37917
2045,female,93035
2047,male,19401
2058,non_binary,93035
2063,non_binary,93035
2064,non_binary,72764
2067,non_binary,72764
2070,non_binary,10460
2071,non_binary,89032
2073,non_binary,45506
2076,non_binary,89032
2082,non_binary,96003
2086,non_binary,57067
2087,non_binary,43228
2089,non_binary,72764
2091,non_binary,93035
2098,non_binary,19403
2101,non_binary,19403
2103,non_binary,96003
2105,non_binary,29583
2107,non_binary,42633
2115,non_binary,29583
2117,non_binary,29583
2119,non_binary,19403
2120,non_binary,93001
2121,non_binary,29583
2122,non_binary,93001
2123,non_binary,29583
2127,non_binary,19403
2128,non_binary,93001
2129,non_binary,29583
2130,non_binary,93001
2131,non_binary,49503
2132,non_binary,29583
2133,non_binary,93001
2135,non_binary,96003
2137,non_binary,93001
2143,non_binary,93001
2147,non_binary,11751
2148,non_binary,42633
2151,non_binary,42633
2154,non_binary,75092
2156,non_binary,77433
2157,non_binary,33417
2162,female,96003
2166,female,42633
2167,non_binary,33463
2183,non_binary,37128
2185,non_binary,96003
2194,non_binary,33101
2196,non_binary,37128
2201,non_binary,38703
2204,non_binary,36303
2205,non_binary,76522
2206,non_binary,61726
2207,non_binary,61726
2212,non_binary,61726
2215,non_binary,76522
2216,non_binary,61726
2219,non_binary,33616
2220,non_binary,61726
2221,non_binary,46227
2230,non_binary,33417
2232,non_binary,55311
2235,non_binary,33616
2240,non_binary,96003
2251,non_binary,72764
2252,non_binary,30477
2254,non_binary,55720
2259,non_binary,77053
2262,non_binary,48911
2263,non_binary,25162
2275,non_binary,36693
2277,non_binary,92545
2279,non_binary,93001
2281,non_binary,33411
2283,non_binary,33411
2285,non_binary,33411
2286,,33411
2287,female,33411
2288,non_binary,33411
2293,,27604
2295,female,52033
2296,,91601
2300,female,77053
2301,male,52623
2310,,77502
2312,female,70661
2313,female,11751
2314,male,77502
2318,non_binary,27713
2322,,27713
2331,female,75402
2333,,20853
2345,female,14701
2347,male,49437
2348,,27410
2349,female,52033
2353,female,27410
2354,male,20853
2360,non_binary,14701
2361,non_binary,52033
2366,non_binary,46032
2369,non_binary,11378
2374,non_binary,11378
2376,non_binary,12203
2378,non_binary,12203
2379,non_binary,12203
2381,non_binary,32621
2385,female,11228
2388,female,14701
2389,female,27706
2394,female,57067
2395,non_binary,33186
2401,non_binary,1803
2403,non_binary,39401
2406,non_binary,78648
2419,non_binary,29464
2420,non_binary,23451
2421,non_binary,11950
2434,male,33974
2435,,11950
2440,female,37321
2454,female,40601
2466,male,47905
2468,non_binary,75647
2494,,46221
2495,non_binary,30071
2497,,47905
2508,female,60618
2512,non_binary,10805
2513,non_binary,11751
2539,male,46221
2540,,60618
2541,female,1845
2564,female,46221
2571,male,10805
2572,non_binary,32720
2588,,68801
2590,non_binary,85140
2592,,29669
2614,female,85041
2615,non_binary,81503
2620,non_binary,8086
2633,female,1845
2634,female,40336
2636,non_binary,8086
2637,female,36083
2653,female,31029
2654,non_binary,63123
2658,male,31029
2676,,1610
2680,female,64836
2686,female,70816
2700,male,44129
2703,non_binary,89138
2704,,32817
2713,male,46217
2720,,46217
2728,female,70816
2730,female,46217
2745,male,46217
2746,non_binary,98661
2748,,98661
2759,non_binary,33009
2764,,30421
2770,female,26354
2780,female,13041
2796,non_binary,46307
2797,non_binary,77581
2799,non_binary,7017
2804,non_binary,60163
2828,non_binary,40444
2831,non_binary,32408
2833,non_binary,14850
2851,non_binary,18017
2855,non_binary,31709
2858,male,18017
2882,,40051
2886,female,72601
2899,female,72601
2920,male,28610
2922,non_binary,6605
2924,,80011
2932,non_binary,80011
2941,,63601
2957,female,21120
2958,non_binary,24557
2961,male,21120
2965,,21619
2969,female,21120
2970,female,33063
2972,male,2131
2988,non_binary,28328
2989,male,33063
2994,,28328
3011,female,20165
3013,female,33012
3015,male,33063
3034,non_binary,21619
3057,,28906
3060,non_binary,27534
3067,,21619
3100,female,11224
3123,non_binary,37130
3125,,67401
3127,female,37130
3136,,98272
3140,female,10805
3145,male,92630
3146,,44256
3147,female,20603
3148,female,98272
3149,male,11756
3150,non_binary,67401
3155,,10805
3175,non_binary,45601
3178,,45601
3181,female,12205
3189,male,45601
3194,,92083
3197,female,92083
3209,female,37660
3224,male,92083
3225,non_binary,32204
3227,male,32204
3235,,37660
3268,female,78572
3276,female,2760
3277,male,27524
3299,non_binary,1610
3301,,77433
3304,non_binary,24736
3313,,24736
3334,female,82001
3335,non_binary,33415
3337,female,72601
3376,non_binary,82001
3377,non_binary,19145
3378,non_binary,33415
3394,,27529
3396,female,24201
3400,non_binary,27529
3419,,14224
3425,female,24557
3427,,36832
3433,female,72227
3445,male,48223
3449,,48223
3457,female,23704
3458,female,22191
3466,male,23704
3467,non_binary,2148
3477,non_binary,30114
3479,non_binary,27534
3480,non_binary,27534
3506,non_binary,13676
3514,non_binary,44256
3523,non_binary,34223
3529,non_binary,78586
3539,non_binary,3220
3541,non_binary,74145
3544,non_binary,78586
3550,non_binary,44256
3570,non_binary,47905
3573,non_binary,62203
3576,non_binary,47905
3596,non_binary,46222
3598,,29611
3612,female,95367
3615,non_binary,46222
3616,,46222
3618,female,27869
3624,non_binary,27869
3641,,8611
3646,female,65757
3650,non_binary,76528
3668,,62644
3673,female,77037
3675,,76103
3686,female,48141
3688,male,76103
3708,,20002
3709,non_binary,54751
3712,,20002
3739,female,27589
3741,non_binary,38134
3742,,38134
3752,female,38134
3756,,62025
3759,female,35044
3761,male,35044
3763,,15547
3764,female,62025
3768,female,15547
3788,male,35044
3791,non_binary,10469
3797,non_binary,10469
3814,,3104
3820,female,60502
3823,non_binary,60502
3836,,65301
3837,female,30252
3842,,65301
3852,female,65301
3865,male,77831
3869,,30252
3903,female,11369
3911,female,30906
3914,male,30906
3925,non_binary,90291
3927,non_binary,30906
3939,non_binary,90291
3956,non_binary,30906
3960,non_binary,30906
3962,,89031
3992,female,48219
3998,non_binary,30442
3999,,55372
4033,female,8053
4034,,48219
4039,female,7107
4078,male,7107
4079,,30558
4080,female,39073
4090,female,63401
4092,male,7107
4093,non_binary,7107
4094,non_binary,62702
4110,female,42101
4120,female,76013
4122,non_binary,80816
4136,,70560
4139,female,44509
4145,non_binary,75149
4161,,34759
4162,female,80816
4163,,70560
4166,female,34759
4167,male,34759
4168,,80816
4170,female,37811
4182,female,34759
4185,male,34759
4191,non_binary,70560
4202,female,34759
4205,,24293
4208,female,49835
4217,male,80816
4226,,99801
4229,female,24293
4237,female,4096
4243,male,4096
4274,non_binary,34667
4279,,43623
4280,female,75028